Node_ID           X-Coord            Y-Coord           
NODO1278         5653494.754        6142765.057       
NODO1281         5653592.199        6142993.358       
NODO1282         5653616.252        6143056.235       
NODO1283         5653701.696        6143125.649       
NODO1286         5653738.645        6143320.196       
NODO1289         5653851.259        6143493.475       
NODO1290         5653921.006        6143516.343       
NODO1294         5654135.020        6143703.461       
NODO1297         5654249.274        6143952.436       
NODO1298         5654281.631        6144014.567       
NODO1302         5654343.897        6144247.979       
NODO1305         5654403.093        6144460.526       
NODO1307         5654473.628        6144511.580       
NODO1308         5650311.057        6143532.014       
NODO1316         5650875.104        6143777.458       
NODO1319         5651124.113        6143785.901       
NODO1323         5651381.018        6143932.182       
NODO1324         5651443.236        6143969.603       
NODO1326         5651600.936        6143975.723       
NODO1330         5651842.028        6143804.310       
NODO1331         5651885.175        6143747.990       
NODO1332         5652729.015        6151993.939       
NODO1335         5652856.698        6151834.933       
NODO1338         5655205.271        6149594.546       
NODO1341         5655392.326        6149571.864       
NODO1342         5655488.588        6149532.938       
NODO1344         5655666.095        6149451.275       
NODO1345         5650975.688        6140122.525       
NODO1346         5650955.151        6140196.928       
NODO1348         5650804.378        6140294.558       
NODO1351         5650716.427        6140492.261       
NODO1354         5650595.233        6140729.325       
NODO1356         5650494.535        6140946.974       
NODO1358         5650421.322        6141067.479       
NODO1359         5650452.835        6141138.824       
NODO1363         5650419.163        6141421.258       
NODO1367         5650516.397        6141803.257       
NODO1370         5650621.648        6142006.291       
NODO1377         5650776.189        6142452.314       
NODO1381         5650886.485        6142694.856       
NODO1385         5651085.193        6142892.935       
NODO1388         5651255.661        6143050.136       
NODO1390         5651402.157        6143210.004       
NODO1392         5651496.397        6143376.941       
NODO1395         5651657.737        6143566.076       
NODO1398         5651856.781        6143732.778       
NODO1402         5652129.610        6143906.326       
NODO1403         5652201.584        6143948.995       
NODO1404         5652273.737        6143947.429       
NODO1405         5652339.442        6144015.925       
NODO1408         5652561.585        6144033.658       
NODO1410         5652673.537        6144094.636       
NODO1411         5652740.985        6144079.440       
NODO1414         5652918.966        6144120.893       
NODO1415         5652981.559        6144100.210       
